Wholesale price trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20220820114423

Parameters
Date range,01 Jan 2012 - 31 Dec 2021
Region type,Nodes (key nodes)
Time scale,Day
Show,Simple average

Period start,Period end,Region ID,Region,Price ($/MWh)
17/02/2012,18/02/2012,SFD2201,SFD2201 - Stratford,124.23
17/02/2012,18/02/2012,HAY2201,HAY2201 - Haywards,138.26
17/02/2012,18/02/2012,ISL2201,ISL2201 - Islington,158.40
17/02/2012,18/02/2012,BEN2201,BEN2201 - Benmore,148.63
17/02/2012,18/02/2012,INV2201,INV2201 - Invercargill,165.59
18/02/2012,19/02/2012,OTA2201,OTA2201 - Otahuhu,108.18
18/02/2012,19/02/2012,WKM2201,WKM2201 - Whakamaru,105.35
18/02/2012,19/02/2012,RDF2201,RDF2201 - Redclyffe,105.98
18/02/2012,19/02/2012,SFD2201,SFD2201 - Stratford,113.98
18/02/2012,19/02/2012,HAY2201,HAY2201 - Haywards,121.24
18/02/2012,19/02/2012,ISL2201,ISL2201 - Islington,159.84
18/02/2012,19/02/2012,BEN2201,BEN2201 - Benmore,153.55
18/02/2012,19/02/2012,INV2201,INV2201 - Invercargill,174.02
19/02/2012,20/02/2012,OTA2201,OTA2201 - Otahuhu,106.77
19/02/2012,20/02/2012,WKM2201,WKM2201 - Whakamaru,104.08
19/02/2012,20/02/2012,RDF2201,RDF2201 - Redclyffe,104.47
19/02/2012,20/02/2012,SFD2201,SFD2201 - Stratford,112.52
19/02/2012,20/02/2012,HAY2201,HAY2201 - Haywards,119.15
19/02/2012,20/02/2012,ISL2201,ISL2201 - Islington,148.55
19/02/2012,20/02/2012,BEN2201,BEN2201 - Benmore,142.58
19/02/2012,20/02/2012,INV2201,INV2201 - Invercargill,162.85
20/02/2012,21/02/2012,OTA2201,OTA2201 - Otahuhu,138.96
20/02/2012,21/02/2012,WKM2201,WKM2201 - Whakamaru,132.70
20/02/2012,21/02/2012,RDF2201,RDF2201 - Redclyffe,133.15
20/02/2012,21/02/2012,SFD2201,SFD2201 - Stratford,142.75
20/02/2012,21/02/2012,HAY2201,HAY2201 - Haywards,151.73
20/02/2012,21/02/2012,ISL2201,ISL2201 - Islington,172.53
20/02/2012,21/02/2012,BEN2201,BEN2201 - Benmore,161.01
20/02/2012,21/02/2012,INV2201,INV2201 - Invercargill,182.37
21/02/2012,22/02/2012,OTA2201,OTA2201 - Otahuhu,137.21
21/02/2012,22/02/2012,WKM2201,WKM2201 - Whakamaru,131.32
21/02/2012,22/02/2012,RDF2201,RDF2201 - Redclyffe,131.51
21/02/2012,22/02/2012,SFD2201,SFD2201 - Stratford,140.94
21/02/2012,22/02/2012,HAY2201,HAY2201 - Haywards,151.23
21/02/2012,22/02/2012,ISL2201,ISL2201 - Islington,173.71
21/02/2012,22/02/2012,BEN2201,BEN2201 - Benmore,159.23
21/02/2012,22/02/2012,INV2201,INV2201 - Invercargill,185.12
22/02/2012,23/02/2012,OTA2201,OTA2201 - Otahuhu,147.54
22/02/2012,23/02/2012,WKM2201,WKM2201 - Whakamaru,140.39
22/02/2012,23/02/2012,RDF2201,RDF2201 - Redclyffe,140.50
22/02/2012,23/02/2012,SFD2201,SFD2201 - Stratford,151.13
22/02/2012,23/02/2012,HAY2201,HAY2201 - Haywards,161.36
22/02/2012,23/02/2012,ISL2201,ISL2201 - Islington,191.93
22/02/2012,23/02/2012,BEN2201,BEN2201 - Benmore,177.87
22/02/2012,23/02/2012,INV2201,INV2201 - Invercargill,206.60
23/02/2012,24/02/2012,OTA2201,OTA2201 - Otahuhu,119.84
23/02/2012,24/02/2012,WKM2201,WKM2201 - Whakamaru,113.53
23/02/2012,24/02/2012,RDF2201,RDF2201 - Redclyffe,113.70
23/02/2012,24/02/2012,SFD2201,SFD2201 - Stratford,121.36
23/02/2012,24/02/2012,HAY2201,HAY2201 - Haywards,127.29
23/02/2012,24/02/2012,ISL2201,ISL2201 - Islington,141.05
23/02/2012,24/02/2012,BEN2201,BEN2201 - Benmore,133.69
23/02/2012,24/02/2012,INV2201,INV2201 - Invercargill,150.26
24/02/2012,25/02/2012,OTA2201,OTA2201 - Otahuhu,89.54
24/02/2012,25/02/2012,WKM2201,WKM2201 - Whakamaru,85.83
24/02/2012,25/02/2012,RDF2201,RDF2201 - Redclyffe,85.39
24/02/2012,25/02/2012,SFD2201,SFD2201 - Stratford,91.78
24/02/2012,25/02/2012,HAY2201,HAY2201 - Haywards,96.47
24/02/2012,25/02/2012,ISL2201,ISL2201 - Islington,110.85
24/02/2012,25/02/2012,BEN2201,BEN2201 - Benmore,106.27
24/02/2012,25/02/2012,INV2201,INV2201 - Invercargill,116.05
25/02/2012,26/02/2012,OTA2201,OTA2201 - Otahuhu,124.53
25/02/2012,26/02/2012,WKM2201,WKM2201 - Whakamaru,121.29
25/02/2012,26/02/2012,RDF2201,RDF2201 - Redclyffe,120.53
25/02/2012,26/02/2012,SFD2201,SFD2201 - Stratford,130.87
25/02/2012,26/02/2012,HAY2201,HAY2201 - Haywards,137.28
25/02/2012,26/02/2012,ISL2201,ISL2201 - Islington,149.96
25/02/2012,26/02/2012,BEN2201,BEN2201 - Benmore,144.58
25/02/2012,26/02/2012,INV2201,INV2201 - Invercargill,159.37
26/02/2012,27/02/2012,OTA2201,OTA2201 - Otahuhu,126.25
26/02/2012,27/02/2012,WKM2201,WKM2201 - Whakamaru,123.07
26/02/2012,27/02/2012,RDF2201,RDF2201 - Redclyffe,122.90
26/02/2012,27/02/2012,SFD2201,SFD2201 - Stratford,131.99
26/02/2012,27/02/2012,HAY2201,HAY2201 - Haywards,138.35
26/02/2012,27/02/2012,ISL2201,ISL2201 - Islington,147.40
26/02/2012,27/02/2012,BEN2201,BEN2201 - Benmore,142.15
26/02/2012,27/02/2012,INV2201,INV2201 - Invercargill,156.99
27/02/2012,28/02/2012,OTA2201,OTA2201 - Otahuhu,126.32
27/02/2012,28/02/2012,WKM2201,WKM2201 - Whakamaru,121.00
27/02/2012,28/02/2012,RDF2201,RDF2201 - Redclyffe,106.49
27/02/2012,28/02/2012,SFD2201,SFD2201 - Stratford,131.12
27/02/2012,28/02/2012,HAY2201,HAY2201 - Haywards,137.46
27/02/2012,28/02/2012,ISL2201,ISL2201 - Islington,147.01
27/02/2012,28/02/2012,BEN2201,BEN2201 - Benmore,139.91
27/02/2012,28/02/2012,INV2201,INV2201 - Invercargill,155.24
28/02/2012,29/02/2012,OTA2201,OTA2201 - Otahuhu,129.97
28/02/2012,29/02/2012,WKM2201,WKM2201 - Whakamaru,125.85
28/02/2012,29/02/2012,RDF2201,RDF2201 - Redclyffe,125.59
28/02/2012,29/02/2012,SFD2201,SFD2201 - Stratford,134.84
28/02/2012,29/02/2012,HAY2201,HAY2201 - Haywards,139.77
28/02/2012,29/02/2012,ISL2201,ISL2201 - Islington,148.11
28/02/2012,29/02/2012,BEN2201,BEN2201 - Benmore,139.90
28/02/2012,29/02/2012,INV2201,INV2201 - Invercargill,156.50
29/02/2012,01/03/2012,OTA2201,OTA2201 - Otahuhu,107.13
29/02/2012,01/03/2012,WKM2201,WKM2201 - Whakamaru,103.00
29/02/2012,01/03/2012,RDF2201,RDF2201 - Redclyffe,102.44
29/02/2012,01/03/2012,SFD2201,SFD2201 - Stratford,108.89
29/02/2012,01/03/2012,HAY2201,HAY2201 - Haywards,115.06
29/02/2012,01/03/2012,ISL2201,ISL2201 - Islington,125.95
29/02/2012,01/03/2012,BEN2201,BEN2201 - Benmore,118.97
29/02/2012,01/03/2012,INV2201,INV2201 - Invercargill,134.14
01/03/2012,02/03/2012,OTA2201,OTA2201 - Otahuhu,94.23
01/03/2012,02/03/2012,WKM2201,WKM2201 - Whakamaru,90.69
01/03/2012,02/03/2012,RDF2201,RDF2201 - Redclyffe,90.56
01/03/2012,02/03/2012,SFD2201,SFD2201 - Stratford,94.27
01/03/2012,02/03/2012,HAY2201,HAY2201 - Haywards,102.05
01/03/2012,02/03/2012,ISL2201,ISL2201 - Islington,140.06
01/03/2012,02/03/2012,BEN2201,BEN2201 - Benmore,133.46
01/03/2012,02/03/2012,INV2201,INV2201 - Invercargill,148.63
02/03/2012,03/03/2012,OTA2201,OTA2201 - Otahuhu,108.04
02/03/2012,03/03/2012,WKM2201,WKM2201 - Whakamaru,105.25
02/03/2012,03/03/2012,RDF2201,RDF2201 - Redclyffe,105.10
02/03/2012,03/03/2012,SFD2201,SFD2201 - Stratford,109.54
02/03/2012,03/03/2012,HAY2201,HAY2201 - Haywards,119.11
02/03/2012,03/03/2012,ISL2201,ISL2201 - Islington,134.01
02/03/2012,03/03/2012,BEN2201,BEN2201 - Benmore,128.15
02/03/2012,03/03/2012,INV2201,INV2201 - Invercargill,143.47
03/03/2012,04/03/2012,OTA2201,OTA2201 - Otahuhu,90.79
03/03/2012,04/03/2012,WKM2201,WKM2201 - Whakamaru,86.74
03/03/2012,04/03/2012,RDF2201,RDF2201 - Redclyffe,84.94
03/03/2012,04/03/2012,SFD2201,SFD2201 - Stratford,99.17
03/03/2012,04/03/2012,HAY2201,HAY2201 - Haywards,109.11
03/03/2012,04/03/2012,ISL2201,ISL2201 - Islington,123.38
03/03/2012,04/03/2012,BEN2201,BEN2201 - Benmore,118.97
03/03/2012,04/03/2012,INV2201,INV2201 - Invercargill,127.71
04/03/2012,05/03/2012,OTA2201,OTA2201 - Otahuhu,93.44
04/03/2012,05/03/2012,WKM2201,WKM2201 - Whakamaru,91.12
04/03/2012,05/03/2012,RDF2201,RDF2201 - Redclyffe,90.47
04/03/2012,05/03/2012,SFD2201,SFD2201 - Stratford,94.88
04/03/2012,05/03/2012,HAY2201,HAY2201 - Haywards,101.93
04/03/2012,05/03/2012,ISL2201,ISL2201 - Islington,113.00
04/03/2012,05/03/2012,BEN2201,BEN2201 - Benmore,108.95
04/03/2012,05/03/2012,INV2201,INV2201 - Invercargill,120.10
05/03/2012,06/03/2012,OTA2201,OTA2201 - Otahuhu,101.36
05/03/2012,06/03/2012,WKM2201,WKM2201 - Whakamaru,98.15
05/03/2012,06/03/2012,RDF2201,RDF2201 - Redclyffe,97.40
05/03/2012,06/03/2012,SFD2201,SFD2201 - Stratford,107.71
05/03/2012,06/03/2012,HAY2201,HAY2201 - Haywards,118.21
05/03/2012,06/03/2012,ISL2201,ISL2201 - Islington,133.93
05/03/2012,06/03/2012,BEN2201,BEN2201 - Benmore,125.82
05/03/2012,06/03/2012,INV2201,INV2201 - Invercargill,139.76
06/03/2012,07/03/2012,OTA2201,OTA2201 - Otahuhu,99.02
06/03/2012,07/03/2012,WKM2201,WKM2201 - Whakamaru,95.14
06/03/2012,07/03/2012,RDF2201,RDF2201 - Redclyffe,94.12
06/03/2012,07/03/2012,SFD2201,SFD2201 - Stratford,106.68
06/03/2012,07/03/2012,HAY2201,HAY2201 - Haywards,117.05
06/03/2012,07/03/2012,ISL2201,ISL2201 - Islington,138.42
06/03/2012,07/03/2012,BEN2201,BEN2201 - Benmore,130.56
06/03/2012,07/03/2012,INV2201,INV2201 - Invercargill,144.85
07/03/2012,08/03/2012,OTA2201,OTA2201 - Otahuhu,92.95
07/03/2012,08/03/2012,WKM2201,WKM2201 - Whakamaru,90.22
07/03/2012,08/03/2012,RDF2201,RDF2201 - Redclyffe,90.28
07/03/2012,08/03/2012,SFD2201,SFD2201 - Stratford,95.12
07/03/2012,08/03/2012,HAY2201,HAY2201 - Haywards,101.75
07/03/2012,08/03/2012,ISL2201,ISL2201 - Islington,121.38
07/03/2012,08/03/2012,BEN2201,BEN2201 - Benmore,116.86
07/03/2012,08/03/2012,INV2201,INV2201 - Invercargill,129.85
08/03/2012,09/03/2012,OTA2201,OTA2201 - Otahuhu,74.58
08/03/2012,09/03/2012,WKM2201,WKM2201 - Whakamaru,72.03
08/03/2012,09/03/2012,RDF2201,RDF2201 - Redclyffe,72.01
08/03/2012,09/03/2012,SFD2201,SFD2201 - Stratford,74.39
08/03/2012,09/03/2012,HAY2201,HAY2201 - Haywards,79.56
08/03/2012,09/03/2012,ISL2201,ISL2201 - Islington,106.56
08/03/2012,09/03/2012,BEN2201,BEN2201 - Benmore,102.09
08/03/2012,09/03/2012,INV2201,INV2201 - Invercargill,113.38
09/03/2012,10/03/2012,OTA2201,OTA2201 - Otahuhu,81.64
09/03/2012,10/03/2012,WKM2201,WKM2201 - Whakamaru,79.38
09/03/2012,10/03/2012,RDF2201,RDF2201 - Redclyffe,79.23
09/03/2012,10/03/2012,SFD2201,SFD2201 - Stratford,82.68
09/03/2012,10/03/2012,HAY2201,HAY2201 - Haywards,89.36
09/03/2012,10/03/2012,ISL2201,ISL2201 - Islington,108.81
09/03/2012,10/03/2012,BEN2201,BEN2201 - Benmore,104.07
09/03/2012,10/03/2012,INV2201,INV2201 - Invercargill,115.72
10/03/2012,11/03/2012,OTA2201,OTA2201 - Otahuhu,72.13
10/03/2012,11/03/2012,WKM2201,WKM2201 - Whakamaru,70.40
10/03/2012,11/03/2012,RDF2201,RDF2201 - Redclyffe,69.95
10/03/2012,11/03/2012,SFD2201,SFD2201 - Stratford,71.99
10/03/2012,11/03/2012,HAY2201,HAY2201 - Haywards,76.78
10/03/2012,11/03/2012,ISL2201,ISL2201 - Islington,96.81
10/03/2012,11/03/2012,BEN2201,BEN2201 - Benmore,93.34
10/03/2012,11/03/2012,INV2201,INV2201 - Invercargill,102.33
11/03/2012,12/03/2012,OTA2201,OTA2201 - Otahuhu,89.81
11/03/2012,12/03/2012,WKM2201,WKM2201 - Whakamaru,87.64
11/03/2012,12/03/2012,RDF2201,RDF2201 - Redclyffe,87.18
11/03/2012,12/03/2012,SFD2201,SFD2201 - Stratford,92.12
11/03/2012,12/03/2012,HAY2201,HAY2201 - Haywards,99.77
11/03/2012,12/03/2012,ISL2201,ISL2201 - Islington,115.51
11/03/2012,12/03/2012,BEN2201,BEN2201 - Benmore,111.39
11/03/2012,12/03/2012,INV2201,INV2201 - Invercargill,121.26
12/03/2012,13/03/2012,OTA2201,OTA2201 - Otahuhu,85.09
12/03/2012,13/03/2012,WKM2201,WKM2201 - Whakamaru,81.36
12/03/2012,13/03/2012,RDF2201,RDF2201 - Redclyffe,80.57
12/03/2012,13/03/2012,SFD2201,SFD2201 - Stratford,87.07
12/03/2012,13/03/2012,HAY2201,HAY2201 - Haywards,94.29
12/03/2012,13/03/2012,ISL2201,ISL2201 - Islington,104.02
12/03/2012,13/03/2012,BEN2201,BEN2201 - Benmore,99.68
12/03/2012,13/03/2012,INV2201,INV2201 - Invercargill,109.28
13/03/2012,14/03/2012,OTA2201,OTA2201 - Otahuhu,93.77
13/03/2012,14/03/2012,WKM2201,WKM2201 - Whakamaru,88.99
13/03/2012,14/03/2012,RDF2201,RDF2201 - Redclyffe,88.22
13/03/2012,14/03/2012,SFD2201,SFD2201 - Stratford,92.97
13/03/2012,14/03/2012,HAY2201,HAY2201 - Haywards,101.26
13/03/2012,14/03/2012,ISL2201,ISL2201 - Islington,111.24
13/03/2012,14/03/2012,BEN2201,BEN2201 - Benmore,106.56
13/03/2012,14/03/2012,INV2201,INV2201 - Invercargill,116.26
14/03/2012,15/03/2012,OTA2201,OTA2201 - Otahuhu,95.47
14/03/2012,15/03/2012,WKM2201,WKM2201 - Whakamaru,90.70
14/03/2012,15/03/2012,RDF2201,RDF2201 - Redclyffe,89.84
14/03/2012,15/03/2012,SFD2201,SFD2201 - Stratford,95.50
14/03/2012,15/03/2012,HAY2201,HAY2201 - Haywards,103.40
14/03/2012,15/03/2012,ISL2201,ISL2201 - Islington,111.83
14/03/2012,15/03/2012,BEN2201,BEN2201 - Benmore,107.20
14/03/2012,15/03/2012,INV2201,INV2201 - Invercargill,115.32
15/03/2012,16/03/2012,OTA2201,OTA2201 - Otahuhu,70.50
15/03/2012,16/03/2012,WKM2201,WKM2201 - Whakamaru,67.45
15/03/2012,16/03/2012,RDF2201,RDF2201 - Redclyffe,64.37
15/03/2012,16/03/2012,SFD2201,SFD2201 - Stratford,71.62
15/03/2012,16/03/2012,HAY2201,HAY2201 - Haywards,77.40
15/03/2012,16/03/2012,ISL2201,ISL2201 - Islington,95.80
15/03/2012,16/03/2012,BEN2201,BEN2201 - Benmore,91.96
15/03/2012,16/03/2012,INV2201,INV2201 - Invercargill,98.36
16/03/2012,17/03/2012,OTA2201,OTA2201 - Otahuhu,84.46
16/03/2012,17/03/2012,WKM2201,WKM2201 - Whakamaru,81.69
16/03/2012,17/03/2012,RDF2201,RDF2201 - Redclyffe,80.94
16/03/2012,17/03/2012,SFD2201,SFD2201 - Stratford,86.14
16/03/2012,17/03/2012,HAY2201,HAY2201 - Haywards,92.25
16/03/2012,17/03/2012,ISL2201,ISL2201 - Islington,99.18
16/03/2012,17/03/2012,BEN2201,BEN2201 - Benmore,95.33
16/03/2012,17/03/2012,INV2201,INV2201 - Invercargill,100.39
17/03/2012,18/03/2012,OTA2201,OTA2201 - Otahuhu,77.18
17/03/2012,18/03/2012,WKM2201,WKM2201 - Whakamaru,75.48
17/03/2012,18/03/2012,RDF2201,RDF2201 - Redclyffe,75.25
17/03/2012,18/03/2012,SFD2201,SFD2201 - Stratford,78.16
17/03/2012,18/03/2012,HAY2201,HAY2201 - Haywards,81.84
17/03/2012,18/03/2012,ISL2201,ISL2201 - Islington,87.92
17/03/2012,18/03/2012,BEN2201,BEN2201 - Benmore,84.64
17/03/2012,18/03/2012,INV2201,INV2201 - Invercargill,88.68
18/03/2012,19/03/2012,OTA2201,OTA2201 - Otahuhu,72.58
18/03/2012,19/03/2012,WKM2201,WKM2201 - Whakamaru,70.92
18/03/2012,19/03/2012,RDF2201,RDF2201 - Redclyffe,70.37
18/03/2012,19/03/2012,SFD2201,SFD2201 - Stratford,73.05
18/03/2012,19/03/2012,HAY2201,HAY2201 - Haywards,76.05
18/03/2012,19/03/2012,ISL2201,ISL2201 - Islington,83.56
18/03/2012,19/03/2012,BEN2201,BEN2201 - Benmore,80.45
18/03/2012,19/03/2012,INV2201,INV2201 - Invercargill,86.47
19/03/2012,20/03/2012,OTA2201,OTA2201 - Otahuhu,87.35
19/03/2012,20/03/2012,WKM2201,WKM2201 - Whakamaru,84.98
19/03/2012,20/03/2012,RDF2201,RDF2201 - Redclyffe,85.16
19/03/2012,20/03/2012,SFD2201,SFD2201 - Stratford,85.99
19/03/2012,20/03/2012,HAY2201,HAY2201 - Haywards,92.64
19/03/2012,20/03/2012,ISL2201,ISL2201 - Islington,102.32
19/03/2012,20/03/2012,BEN2201,BEN2201 - Benmore,98.13
19/03/2012,20/03/2012,INV2201,INV2201 - Invercargill,105.38
20/03/2012,21/03/2012,OTA2201,OTA2201 - Otahuhu,87.63
20/03/2012,21/03/2012,WKM2201,WKM2201 - Whakamaru,84.80
20/03/2012,21/03/2012,RDF2201,RDF2201 - Redclyffe,84.99
20/03/2012,21/03/2012,SFD2201,SFD2201 - Stratford,84.54
20/03/2012,21/03/2012,HAY2201,HAY2201 - Haywards,92.09
20/03/2012,21/03/2012,ISL2201,ISL2201 - Islington,103.53
20/03/2012,21/03/2012,BEN2201,BEN2201 - Benmore,99.04
20/03/2012,21/03/2012,INV2201,INV2201 - Invercargill,106.20
21/03/2012,22/03/2012,OTA2201,OTA2201 - Otahuhu,91.05
21/03/2012,22/03/2012,WKM2201,WKM2201 - Whakamaru,87.38
21/03/2012,22/03/2012,RDF2201,RDF2201 - Redclyffe,86.32
21/03/2012,22/03/2012,SFD2201,SFD2201 - Stratford,88.18
21/03/2012,22/03/2012,HAY2201,HAY2201 - Haywards,95.27
21/03/2012,22/03/2012,ISL2201,ISL2201 - Islington,104.46
21/03/2012,22/03/2012,BEN2201,BEN2201 - Benmore,100.04
21/03/2012,22/03/2012,INV2201,INV2201 - Invercargill,107.22
22/03/2012,23/03/2012,OTA2201,OTA2201 - Otahuhu,76.53
22/03/2012,23/03/2012,WKM2201,WKM2201 - Whakamaru,73.54
22/03/2012,23/03/2012,RDF2201,RDF2201 - Redclyffe,72.41
22/03/2012,23/03/2012,SFD2201,SFD2201 - Stratford,76.46
22/03/2012,23/03/2012,HAY2201,HAY2201 - Haywards,82.24
22/03/2012,23/03/2012,ISL2201,ISL2201 - Islington,88.76
22/03/2012,23/03/2012,BEN2201,BEN2201 - Benmore,85.33
22/03/2012,23/03/2012,INV2201,INV2201 - Invercargill,90.73
23/03/2012,24/03/2012,OTA2201,OTA2201 - Otahuhu,79.96
23/03/2012,24/03/2012,WKM2201,WKM2201 - Whakamaru,76.22
23/03/2012,24/03/2012,RDF2201,RDF2201 - Redclyffe,75.05
23/03/2012,24/03/2012,SFD2201,SFD2201 - Stratford,77.66
23/03/2012,24/03/2012,HAY2201,HAY2201 - Haywards,83.14
23/03/2012,24/03/2012,ISL2201,ISL2201 - Islington,89.97
23/03/2012,24/03/2012,BEN2201,BEN2201 - Benmore,86.51
23/03/2012,24/03/2012,INV2201,INV2201 - Invercargill,91.16
24/03/2012,25/03/2012,OTA2201,OTA2201 - Otahuhu,66.02
24/03/2012,25/03/2012,WKM2201,WKM2201 - Whakamaru,63.50
24/03/2012,25/03/2012,RDF2201,RDF2201 - Redclyffe,62.56
24/03/2012,25/03/2012,SFD2201,SFD2201 - Stratford,64.58
24/03/2012,25/03/2012,HAY2201,HAY2201 - Haywards,67.21
24/03/2012,25/03/2012,ISL2201,ISL2201 - Islington,73.09
24/03/2012,25/03/2012,BEN2201,BEN2201 - Benmore,70.37
24/03/2012,25/03/2012,INV2201,INV2201 - Invercargill,74.55
25/03/2012,26/03/2012,OTA2201,OTA2201 - Otahuhu,39.71
25/03/2012,26/03/2012,WKM2201,WKM2201 - Whakamaru,37.84
25/03/2012,26/03/2012,RDF2201,RDF2201 - Redclyffe,37.33
25/03/2012,26/03/2012,SFD2201,SFD2201 - Stratford,38.52
25/03/2012,26/03/2012,HAY2201,HAY2201 - Haywards,40.66
25/03/2012,26/03/2012,ISL2201,ISL2201 - Islington,49.11
25/03/2012,26/03/2012,BEN2201,BEN2201 - Benmore,47.27
25/03/2012,26/03/2012,INV2201,INV2201 - Invercargill,50.26
26/03/2012,27/03/2012,OTA2201,OTA2201 - Otahuhu,68.94
26/03/2012,27/03/2012,WKM2201,WKM2201 - Whakamaru,64.88
26/03/2012,27/03/2012,RDF2201,RDF2201 - Redclyffe,63.94
26/03/2012,27/03/2012,SFD2201,SFD2201 - Stratford,65.77
26/03/2012,27/03/2012,HAY2201,HAY2201 - Haywards,69.87
26/03/2012,27/03/2012,ISL2201,ISL2201 - Islington,80.45
26/03/2012,27/03/2012,BEN2201,BEN2201 - Benmore,75.97
26/03/2012,27/03/2012,INV2201,INV2201 - Invercargill,79.51
27/03/2012,28/03/2012,OTA2201,OTA2201 - Otahuhu,72.68
27/03/2012,28/03/2012,WKM2201,WKM2201 - Whakamaru,68.96
27/03/2012,28/03/2012,RDF2201,RDF2201 - Redclyffe,68.22
27/03/2012,28/03/2012,SFD2201,SFD2201 - Stratford,69.40
27/03/2012,28/03/2012,HAY2201,HAY2201 - Haywards,73.51
27/03/2012,28/03/2012,ISL2201,ISL2201 - Islington,81.32
27/03/2012,28/03/2012,BEN2201,BEN2201 - Benmore,76.87
27/03/2012,28/03/2012,INV2201,INV2201 - Invercargill,81.28
28/03/2012,29/03/2012,OTA2201,OTA2201 - Otahuhu,74.59
28/03/2012,29/03/2012,WKM2201,WKM2201 - Whakamaru,70.35
28/03/2012,29/03/2012,RDF2201,RDF2201 - Redclyffe,69.66
28/03/2012,29/03/2012,SFD2201,SFD2201 - Stratford,70.82
28/03/2012,29/03/2012,HAY2201,HAY2201 - Haywards,74.66
28/03/2012,29/03/2012,ISL2201,ISL2201 - Islington,81.21
28/03/2012,29/03/2012,BEN2201,BEN2201 - Benmore,76.14
28/03/2012,29/03/2012,INV2201,INV2201 - Invercargill,79.33
29/03/2012,30/03/2012,OTA2201,OTA2201 - Otahuhu,79.12
29/03/2012,30/03/2012,WKM2201,WKM2201 - Whakamaru,74.50
29/03/2012,30/03/2012,RDF2201,RDF2201 - Redclyffe,73.85
29/03/2012,30/03/2012,SFD2201,SFD2201 - Stratford,75.43
29/03/2012,30/03/2012,HAY2201,HAY2201 - Haywards,79.72
29/03/2012,30/03/2012,ISL2201,ISL2201 - Islington,86.76
29/03/2012,30/03/2012,BEN2201,BEN2201 - Benmore,81.96
29/03/2012,30/03/2012,INV2201,INV2201 - Invercargill,86.25
30/03/2012,31/03/2012,OTA2201,OTA2201 - Otahuhu,78.09
30/03/2012,31/03/2012,WKM2201,WKM2201 - Whakamaru,74.65
30/03/2012,31/03/2012,RDF2201,RDF2201 - Redclyffe,73.75
30/03/2012,31/03/2012,SFD2201,SFD2201 - Stratford,75.02
30/03/2012,31/03/2012,HAY2201,HAY2201 - Haywards,80.20
30/03/2012,31/03/2012,ISL2201,ISL2201 - Islington,84.24
30/03/2012,31/03/2012,BEN2201,BEN2201 - Benmore,80.63
30/03/2012,31/03/2012,INV2201,INV2201 - Invercargill,84.75
31/03/2012,01/04/2012,OTA2201,OTA2201 - Otahuhu,66.41
31/03/2012,01/04/2012,WKM2201,WKM2201 - Whakamaru,64.77
31/03/2012,01/04/2012,RDF2201,RDF2201 - Redclyffe,63.96
31/03/2012,01/04/2012,SFD2201,SFD2201 - Stratford,67.78
31/03/2012,01/04/2012,HAY2201,HAY2201 - Haywards,71.06
31/03/2012,01/04/2012,ISL2201,ISL2201 - Islington,72.04
31/03/2012,01/04/2012,BEN2201,BEN2201 - Benmore,69.34
31/03/2012,01/04/2012,INV2201,INV2201 - Invercargill,73.23
01/04/2012,02/04/2012,OTA2201,OTA2201 - Otahuhu,60.36
01/04/2012,02/04/2012,WKM2201,WKM2201 - Whakamaru,58.86
01/04/2012,02/04/2012,RDF2201,RDF2201 - Redclyffe,58.18
01/04/2012,02/04/2012,SFD2201,SFD2201 - Stratford,61.55
01/04/2012,02/04/2012,HAY2201,HAY2201 - Haywards,64.74
01/04/2012,02/04/2012,ISL2201,ISL2201 - Islington,69.95
01/04/2012,02/04/2012,BEN2201,BEN2201 - Benmore,67.31
01/04/2012,02/04/2012,INV2201,INV2201 - Invercargill,70.04
02/04/2012,03/04/2012,OTA2201,OTA2201 - Otahuhu,58.10
02/04/2012,03/04/2012,WKM2201,WKM2201 - Whakamaru,55.44
02/04/2012,03/04/2012,RDF2201,RDF2201 - Redclyffe,54.78
02/04/2012,03/04/2012,SFD2201,SFD2201 - Stratford,57.69
02/04/2012,03/04/2012,HAY2201,HAY2201 - Haywards,60.00
02/04/2012,03/04/2012,ISL2201,ISL2201 - Islington,68.15
02/04/2012,03/04/2012,BEN2201,BEN2201 - Benmore,63.87
02/04/2012,03/04/2012,INV2201,INV2201 - Invercargill,77.13
03/04/2012,04/04/2012,OTA2201,OTA2201 - Otahuhu,67.11
03/04/2012,04/04/2012,WKM2201,WKM2201 - Whakamaru,65.25
03/04/2012,04/04/2012,RDF2201,RDF2201 - Redclyffe,64.66
03/04/2012,04/04/2012,SFD2201,SFD2201 - Stratford,69.36
03/04/2012,04/04/2012,HAY2201,HAY2201 - Haywards,74.15
03/04/2012,04/04/2012,ISL2201,ISL2201 - Islington,83.05
03/04/2012,04/04/2012,BEN2201,BEN2201 - Benmore,79.05
03/04/2012,04/04/2012,INV2201,INV2201 - Invercargill,83.15
04/04/2012,05/04/2012,OTA2201,OTA2201 - Otahuhu,65.73
04/04/2012,05/04/2012,WKM2201,WKM2201 - Whakamaru,64.14
04/04/2012,05/04/2012,RDF2201,RDF2201 - Redclyffe,63.49
04/04/2012,05/04/2012,SFD2201,SFD2201 - Stratford,67.45
04/04/2012,05/04/2012,HAY2201,HAY2201 - Haywards,71.60
04/04/2012,05/04/2012,ISL2201,ISL2201 - Islington,81.64
